id_condicao,condicao_metereologica,tipo_pista,tracado_via,uso_solo,sentido_via
1510,Garoa/Chuvisco,Múltipla,Declive;Curva,Não,Crescente
1511,Nublado,Dupla,Declive;Viaduto,Sim,Decrescente
1512,Garoa/Chuvisco,Simples,Reta;Aclive,Sim,Crescente
1513,Garoa/Chuvisco,Simples,Declive;Desvio Temporário,Não,Crescente
1514,Chuva,Simples,Curva;Em Obras,Não,Decrescente
1515,Nublado,Dupla,Declive;Interseção de Vias;Em Obras,Não,Decrescente
1516,Sol,Simples,Interseção de Vias,Sim,Crescente
1517,Sol,Dupla,Reta;Em Obras,Sim,Decrescente
1518,Céu Claro,Simples,Reta;Desvio Temporário,Não,Crescente
1519,Céu Claro,Simples,Aclive;Ponte;Reta,Não,Crescente
1520,Nublado,Simples,Reta;Aclive;Interseção de Vias,Sim,Decrescente
1521,Vento,Simples,Curva,Sim,Crescente
1522,Céu Claro,Simples,Declive;Reta;Em Obras,Não,Decrescente
1523,Céu Claro,Simples,Rotatória;Reta,Sim,Crescente
1524,Nublado,Simples,Reta;Ponte,Não,Decrescente
1525,Céu Claro,Simples,Reta;Viaduto,Não,Decrescente
1526,Céu Claro,Simples,Desvio Temporário;Em Obras,Não,Crescente
1527,Céu Claro,Simples,Rotatória;Curva,Sim,Crescente
1528,Nublado,Múltipla,Reta;Desvio Temporário;Em Obras,Sim,Decrescente
1529,Céu Claro,Simples,Interseção de Vias;Rotatória;Reta;Declive,Sim,Decrescente
1530,Nublado,Dupla,Interseção de Vias;Curva,Sim,Crescente
1531,Sol,Simples,Rotatória;Reta,Não,Decrescente
1532,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias;Aclive;Curva,Sim,Decrescente
1533,Nublado,Simples,Viaduto;Aclive;Reta,Não,Crescente
1534,Garoa/Chuvisco,Simples,Declive;Interseção de Vias;Reta,Sim,Crescente
1535,Céu Claro,Simples,Reta;Retorno Regulamentado,Não,Crescente
1536,Garoa/Chuvisco,Múltipla,Reta;Viaduto,Sim,Decrescente
1537,Nublado,Simples,Rotatória;Interseção de Vias;Curva,Não,Decrescente
1538,Céu Claro,Simples,Declive;Curva,Sim,Crescente
1539,Nevoeiro/Neblina,Dupla,Aclive,Sim,Crescente
1540,Céu Claro,Simples,Aclive;Reta;Em Obras,Não,Crescente
1541,Céu Claro,Dupla,Interseção de Vias;Retorno Regulamentado;Reta,Sim,Crescente
1542,Vento,Simples,Reta;Aclive,Não,Decrescente
1543,Chuva,Simples,Aclive;Curva,Não,Decrescente
1544,Chuva,Simples,Viaduto;Interseção de Vias,Sim,Decrescente
1545,Céu Claro,Simples,Reta;Em Obras;Declive,Sim,Decrescente
1546,Céu Claro,Dupla,Declive;Curva,Sim,Decrescente
1547,Céu Claro,Múltipla,Reta;Túnel,Sim,Decrescente
1548,Garoa/Chuvisco,Simples,Ponte;Curva,Sim,Crescente
1549,Sol,Simples,Curva;Declive;Interseção de Vias,Não,Decrescente
1550,Ignorado,Dupla,Reta;Aclive,Não,Crescente
1551,Céu Claro,Simples,Aclive;Reta;Ponte,Sim,Decrescente
1552,Nublado,Dupla,Reta;Interseção de Vias;Aclive,Sim,Crescente
1553,Sol,Múltipla,Aclive;Viaduto,Sim,Decrescente
1554,Nublado,Simples,Aclive;Em Obras;Reta,Não,Decrescente
1555,Chuva,Múltipla,Reta;Em Obras,Sim,Decrescente
1556,Chuva,Dupla,Reta;Viaduto,Sim,Decrescente
1557,Chuva,Dupla,Viaduto;Reta,Sim,Crescente
1558,Céu Claro,Simples,Reta;Interseção de Vias;Declive,Não,Decrescente
1559,Céu Claro,Simples,Reta;Desvio Temporário;Em Obras,Não,Decrescente
1560,Céu Claro,Simples,Em Obras;Reta,Sim,Crescente
1561,Céu Claro,Simples,Rotatória;Reta;Interseção de Vias,Sim,Crescente
1562,Céu Claro,Simples,Viaduto;Curva;Declive,Não,Decrescente
1563,Ignorado,Simples,Aclive;Interseção de Vias;Retorno Regulamentado;Reta,Não,Crescente
1564,Nublado,Múltipla,Aclive,Não,Decrescente
1565,Céu Claro,Dupla,Reta;Declive;Interseção de Vias,Não,Decrescente
1566,Nublado,Simples,Interseção de Vias;Curva,Sim,Crescente
1567,Céu Claro,Simples,Interseção de Vias;Retorno Regulamentado,Sim,Decrescente
1568,Nublado,Dupla,Viaduto;Curva;Declive,Não,Crescente
1569,Nublado,Simples,Interseção de Vias;Declive;Curva,Sim,Crescente
1570,Céu Claro,Dupla,Viaduto;Curva;Interseção de Vias,Sim,Decrescente
1571,Céu Claro,Dupla,Retorno Regulamentado;Reta;Declive,Não,Crescente
1572,Nublado,Dupla,Curva;Aclive,Sim,Crescente
1573,Nublado,Simples,Declive;Ponte,Não,Crescente
1574,Nublado,Simples,Aclive;Viaduto;Reta,Sim,Crescente
1575,Nublado,Simples,Em Obras;Aclive,Não,Decrescente
1576,Céu Claro,Simples,Ponte;Aclive;Reta,Não,Decrescente
1577,Céu Claro,Múltipla,Aclive;Curva,Não,Crescente
1578,Céu Claro,Simples,Interseção de Vias;Curva,Sim,Crescente
1579,Céu Claro,Múltipla,Reta;Interseção de Vias;Aclive,Sim,Crescente
1580,Céu Claro,Múltipla,Curva;Aclive,Sim,Crescente
1581,Nevoeiro/Neblina,Múltipla,Reta,Sim,Crescente
1582,Chuva,Múltipla,Reta;Declive,Não,Crescente
1583,Garoa/Chuvisco,Simples,Declive;Rotatória,Não,Crescente
1584,Céu Claro,Múltipla,Aclive;Curva,Sim,Decrescente
1585,Ignorado,Simples,Aclive;Reta,Não,Crescente
1586,Céu Claro,Múltipla,Interseção de Vias,Não,Crescente
1587,Céu Claro,Simples,Viaduto;Curva,Não,Crescente
1588,Garoa/Chuvisco,Simples,Curva;Em Obras,Não,Decrescente
1589,Ignorado,Dupla,Reta;Viaduto,Sim,Decrescente
1590,Nublado,Dupla,Interseção de Vias;Rotatória,Sim,Crescente
1591,Nublado,Dupla,Ponte,Sim,Decrescente
1592,Nublado,Múltipla,Reta;Declive,Não,Crescente
1593,Nublado,Simples,Em Obras;Reta,Sim,Crescente
1594,Céu Claro,Dupla,Em Obras;Aclive;Reta,Sim,Crescente
1595,Chuva,Dupla,Curva;Rotatória,Não,Decrescente
1596,Céu Claro,Dupla,Aclive;Reta;Viaduto,Sim,Decrescente
1597,Céu Claro,Dupla,Viaduto;Curva,Não,Crescente
1598,Céu Claro,Simples,Reta;Interseção de Vias;Em Obras,Não,Decrescente
1599,Céu Claro,Simples,Rotatória;Interseção de Vias;Declive,Sim,Crescente
1600,Ignorado,Dupla,Reta;Declive,Sim,Decrescente
1601,Céu Claro,Dupla,Interseção de Vias;Reta,Não,Decrescente
1602,Céu Claro,Dupla,Declive;Em Obras,Não,Crescente
1603,Nublado,Simples,Ponte;Declive;Curva,Sim,Crescente
1604,Céu Claro,Dupla,Aclive;Retorno Regulamentado,Não,Crescente
1605,Nublado,Simples,Em Obras;Aclive;Reta,Não,Decrescente
1606,Chuva,Múltipla,Curva,Sim,Crescente
1607,Sol,Múltipla,Em Obras;Aclive;Viaduto;Reta,Sim,Crescente
1608,Nublado,Dupla,Em Obras;Curva,Sim,Decrescente
1609,Céu Claro,Múltipla,Aclive;Curva,Sim,Crescente
1610,Garoa/Chuvisco,Simples,Retorno Regulamentado;Curva,Sim,Decrescente
1611,Garoa/Chuvisco,Múltipla,Reta;Declive,Sim,Decrescente
1612,Céu Claro,Dupla,Em Obras;Reta;Declive,Sim,Decrescente
1613,Ignorado,Simples,Curva,Sim,Decrescente
1614,Chuva,Simples,Retorno Regulamentado,Sim,Crescente
1615,Céu Claro,Simples,Viaduto;Reta,Sim,Decrescente
1616,Céu Claro,Múltipla,Retorno Regulamentado;Reta,Sim,Crescente
1617,Chuva,Dupla,Curva;Túnel,Não,Crescente
1618,Chuva,Múltipla,Interseção de Vias;Declive;Reta;Viaduto,Sim,Decrescente
1619,Chuva,Dupla,Aclive;Reta;Viaduto,Sim,Crescente
1620,Nublado,Simples,Retorno Regulamentado;Rotatória;Reta,Sim,Crescente
1621,Sol,Simples,Reta;Ponte,Não,Decrescente
1622,Céu Claro,Dupla,Declive;Reta;Em Obras,Não,Decrescente
1623,Garoa/Chuvisco,Múltipla,Curva;Aclive,Não,Crescente
1624,Chuva,Múltipla,Declive;Reta,Sim,Decrescente
1625,Céu Claro,Dupla,Interseção de Vias;Curva;Viaduto,Sim,Decrescente
1626,Nublado,Simples,Interseção de Vias;Declive;Reta,Não,Crescente
1627,Garoa/Chuvisco,Múltipla,Reta;Em Obras,Sim,Decrescente
1628,Céu Claro,Dupla,Túnel,Sim,Crescente
1629,Garoa/Chuvisco,Múltipla,Declive;Curva,Sim,Crescente
1630,Sol,Simples,Interseção de Vias;Rotatória,Não,Crescente
1631,Ignorado,Simples,Reta;Declive;Ponte,Não,Crescente
1632,Nublado,Simples,Reta;Rotatória;Interseção de Vias;Em Obras,Sim,Crescente
1633,Chuva,Dupla,Retorno Regulamentado,Não,Crescente
1634,Céu Claro,Simples,Reta;Declive;Rotatória,Não,Decrescente
1635,Chuva,Simples,Curva;Rotatória;Aclive,Não,Crescente
1636,Céu Claro,Múltipla,Em Obras;Reta,Sim,Decrescente
1637,Chuva,Múltipla,Reta;Em Obras,Sim,Crescente
1638,Céu Claro,Múltipla,Retorno Regulamentado,Sim,Crescente
1639,Céu Claro,Dupla,Reta;Aclive;Ponte,Sim,Decrescente
1640,Sol,Simples,Declive;Curva;Em Obras,Sim,Decrescente
1641,Céu Claro,Simples,Declive;Rotatória;Curva,Sim,Decrescente
1642,Céu Claro,Dupla,Declive;Curva;Interseção de Vias;Retorno Regulamentado,Não,Crescente
1643,Céu Claro,Simples,Interseção de Vias;Declive;Curva,Sim,Crescente
1644,Céu Claro,Dupla,Curva;Declive;Viaduto,Não,Decrescente
1645,Céu Claro,Dupla,Em Obras;Desvio Temporário,Não,Crescente
1646,Ignorado,Simples,Reta;Em Obras;Declive,Sim,Crescente
1647,Nublado,Múltipla,Reta;Retorno Regulamentado,Não,Decrescente
1648,Chuva,Simples,Declive;Curva;Ponte,Não,Decrescente
1649,Chuva,Simples,Declive;Reta,Sim,Crescente
1650,Chuva,Dupla,Viaduto;Interseção de Vias,Não,Decrescente
1651,Céu Claro,Dupla,Desvio Temporário;Curva,Sim,Crescente
1652,Sol,Simples,Reta;Em Obras;Desvio Temporário,Não,Decrescente
1653,Sol,Simples,Reta;Rotatória,Não,Crescente
1654,Chuva,Simples,Curva;Viaduto;Declive,Não,Decrescente
1655,Céu Claro,Simples,Declive;Reta;Interseção de Vias,Sim,Decrescente
1656,Nublado,Dupla,Declive;Curva,Sim,Crescente
1657,Céu Claro,Múltipla,Curva;Interseção de Vias,Sim,Crescente
1658,Nublado,Simples,Em Obras;Reta;Declive,Sim,Crescente
1659,Céu Claro,Dupla,Reta;Em Obras;Desvio Temporário,Sim,Crescente
1660,Sol,Dupla,Retorno Regulamentado,Sim,Crescente
1661,Garoa/Chuvisco,Simples,Em Obras;Reta,Não,Decrescente
1662,Céu Claro,Simples,Declive;Ponte;Reta,Não,Crescente
1663,Sol,Dupla,Curva;Aclive,Sim,Crescente
1664,Sol,Simples,Reta;Em Obras;Declive,Não,Decrescente
1665,Nublado,Simples,Aclive;Curva;Retorno Regulamentado,Sim,Crescente
1666,Garoa/Chuvisco,Simples,Reta;Aclive,Sim,Decrescente
1667,Céu Claro,Simples,Declive;Em Obras,Sim,Crescente
1668,Céu Claro,Múltipla,Reta;Túnel,Não,Crescente
1669,Sol,Dupla,Reta;Em Obras,Não,Crescente
1670,Céu Claro,Simples,Reta;Rotatória;Em Obras,Sim,Crescente
1671,Céu Claro,Dupla,Curva;Viaduto,Não,Crescente
1672,Céu Claro,Simples,Viaduto;Reta,Não,Crescente
1673,Nublado,Dupla,Reta;Viaduto,Sim,Crescente
1674,Nublado,Dupla,Rotatória,Sim,Crescente
1675,Garoa/Chuvisco,Simples,Reta;Retorno Regulamentado;Declive,Não,Decrescente
1676,Nublado,Múltipla,Aclive;Curva,Não,Decrescente
1677,Céu Claro,Simples,Reta;Declive;Desvio Temporário,Não,Crescente
1678,Céu Claro,Simples,Declive;Interseção de Vias,Não,Decrescente
1679,Céu Claro,Dupla,Viaduto;Retorno Regulamentado,Sim,Decrescente
1680,Garoa/Chuvisco,Dupla,Reta;Ponte,Não,Decrescente
1681,Céu Claro,Simples,Viaduto;Reta,Não,Decrescente
1682,Sol,Dupla,Declive;Reta,Sim,Decrescente
1683,Chuva,Múltipla,Curva,Não,Crescente
1684,Nublado,Dupla,Reta;Aclive;Ponte,Sim,Decrescente
1685,Nublado,Múltipla,Declive;Curva,Sim,Decrescente
1686,Garoa/Chuvisco,Múltipla,Aclive,Não,Crescente
1687,Céu Claro,Simples,Reta;Em Obras;Ponte,Não,Decrescente
1688,Céu Claro,Dupla,Reta;Viaduto;Aclive,Sim,Crescente
1689,Garoa/Chuvisco,Simples,Aclive;Interseção de Vias;Curva,Não,Crescente
1690,Chuva,Múltipla,Declive;Curva,Não,Crescente
1691,Nublado,Dupla,Desvio Temporário;Aclive;Curva,Não,Crescente
1692,Ignorado,Simples,Declive;Interseção de Vias,Sim,Decrescente
1693,Nevoeiro/Neblina,Dupla,Interseção de Vias,Não,Decrescente
1694,Nublado,Simples,Aclive;Curva;Em Obras,Não,Crescente
1695,Garoa/Chuvisco,Simples,Interseção de Vias;Retorno Regulamentado;Reta;Declive,Não,Crescente
1696,Garoa/Chuvisco,Dupla,Declive;Reta,Não,Crescente
1697,Chuva,Múltipla,Declive,Sim,Crescente
1698,Nublado,Dupla,Aclive;Curva;Retorno Regulamentado,Não,Crescente
1699,Sol,Simples,Aclive;Em Obras,Não,Decrescente
1700,Nublado,Dupla,Reta;Ponte,Sim,Crescente
1701,Céu Claro,Dupla,Em Obras;Interseção de Vias,Sim,Decrescente
1702,Céu Claro,Dupla,Curva;Ponte,Não,Crescente
1703,Céu Claro,Múltipla,Reta;Declive,Não,Crescente
1704,Vento,Simples,Reta,Sim,Decrescente
1705,Nublado,Dupla,Aclive;Curva,Sim,Decrescente
1706,Céu Claro,Simples,Em Obras;Reta;Ponte,Não,Crescente
1707,Céu Claro,Dupla,Em Obras;Curva,Não,Crescente
1708,Nublado,Múltipla,Interseção de Vias,Sim,Crescente
1709,Sol,Dupla,Curva;Viaduto;Declive,Não,Crescente
1710,Sol,Dupla,Em Obras;Curva,Não,Crescente
1711,Sol,Simples,Interseção de Vias;Retorno Regulamentado;Reta,Sim,Crescente
1712,Sol,Simples,Retorno Regulamentado,Sim,Decrescente
1713,Céu Claro,Simples,Interseção de Vias;Reta;Rotatória,Não,Crescente
1714,Sol,Simples,Reta;Interseção de Vias;Aclive,Não,Crescente
1715,Céu Claro,Dupla,Aclive;Curva;Viaduto,Sim,Crescente
1716,Ignorado,Simples,Retorno Regulamentado;Reta,Sim,Decrescente
1717,Nublado,Simples,Viaduto;Reta,Sim,Crescente
1718,Chuva,Simples,Curva;Declive,Sim,Decrescente
1719,Sol,Dupla,Em Obras;Aclive;Curva;Retorno Regulamentado,Não,Crescente
1720,Garoa/Chuvisco,Múltipla,Declive;Reta,Sim,Decrescente
1721,Chuva,Simples,Interseção de Vias;Viaduto;Rotatória;Ponte,Não,Decrescente
1722,Chuva,Dupla,Túnel;Aclive;Reta,Não,Crescente
1723,Céu Claro,Dupla,Desvio Temporário;Declive;Reta,Não,Decrescente
1724,Chuva,Dupla,Curva;Retorno Regulamentado,Não,Crescente
1725,Céu Claro,Simples,Viaduto,Sim,Decrescente
1726,Nublado,Simples,Reta;Ponte,Não,Crescente
1727,Nublado,Dupla,Ponte;Declive;Reta,Não,Crescente
1728,Sol,Dupla,Aclive;Reta,Sim,Decrescente
1729,Sol,Dupla,Reta;Declive,Sim,Crescente
1730,Céu Claro,Múltipla,Reta;Rotatória,Sim,Crescente
1731,Ignorado,Dupla,Curva,Sim,Crescente
1732,Garoa/Chuvisco,Dupla,Interseção de Vias;Rotatória,Sim,Crescente
1733,Chuva,Simples,Em Obras;Reta,Não,Crescente
1734,Nublado,Simples,Declive;Em Obras;Curva,Não,Crescente
1735,Céu Claro,Múltipla,Retorno Regulamentado;Reta,Sim,Decrescente
1736,Chuva,Simples,Interseção de Vias;Declive,Sim,Crescente
1737,Sol,Simples,Retorno Regulamentado,Não,Decrescente
1738,Céu Claro,Simples,Aclive;Interseção de Vias;Reta,Não,Decrescente
1739,Céu Claro,Dupla,Ponte,Sim,Decrescente
1740,Céu Claro,Simples,Interseção de Vias;Reta;Aclive,Não,Decrescente
1741,Nublado,Simples,Reta;Viaduto,Sim,Decrescente
1742,Ignorado,Simples,Interseção de Vias;Reta,Não,Crescente
1743,Céu Claro,Simples,Curva;Interseção de Vias;Em Obras,Sim,Decrescente
1744,Céu Claro,Dupla,Em Obras;Aclive,Não,Crescente
1745,Sol,Simples,Reta;Retorno Regulamentado,Sim,Decrescente
1746,Nublado,Dupla,Interseção de Vias;Reta,Não,Decrescente
1747,Sol,Múltipla,Reta;Aclive,Não,Crescente
1748,Céu Claro,Simples,Ponte;Declive;Reta,Não,Crescente
1749,Garoa/Chuvisco,Dupla,Reta;Declive,Sim,Decrescente
1750,Garoa/Chuvisco,Simples,Aclive,Não,Decrescente
1751,Céu Claro,Dupla,Reta;Viaduto;Declive,Sim,Crescente
1752,Céu Claro,Múltipla,Interseção de Vias;Declive;Rotatória,Não,Decrescente
1753,Céu Claro,Simples,Declive;Interseção de Vias,Sim,Crescente
1754,Céu Claro,Simples,Declive;Curva;Em Obras,Não,Decrescente
1755,Nublado,Simples,Viaduto;Retorno Regulamentado,Sim,Crescente
1756,Chuva,Múltipla,Reta;Declive;Retorno Regulamentado,Não,Crescente
1757,Nublado,Simples,Em Obras;Declive,Não,Decrescente
1758,Céu Claro,Dupla,Retorno Regulamentado;Reta;Declive,Sim,Crescente
1759,Céu Claro,Simples,Reta;Em Obras;Aclive;Desvio Temporário,Não,Crescente
1760,Chuva,Simples,Retorno Regulamentado;Reta,Sim,Decrescente
1761,Chuva,Dupla,Reta;Ponte,Não,Decrescente
1762,Céu Claro,Simples,Em Obras;Curva;Declive,Não,Crescente
1763,Céu Claro,Dupla,Viaduto;Aclive,Sim,Decrescente
1764,Ignorado,Múltipla,Interseção de Vias;Reta,Sim,Crescente
1765,Céu Claro,Simples,Interseção de Vias;Retorno Regulamentado;Reta,Não,Crescente
1766,Chuva,Múltipla,Reta;Declive,Não,Decrescente
1767,Garoa/Chuvisco,Dupla,Curva;Aclive,Não,Decrescente
1768,Nublado,Dupla,Reta;Ponte,Sim,Decrescente
1769,Sol,Dupla,Declive,Sim,Decrescente
1770,Garoa/Chuvisco,Simples,Interseção de Vias,Sim,Decrescente
1771,Nublado,Simples,Túnel;Reta,Não,Decrescente
1772,Sol,Dupla,Desvio Temporário;Reta,Não,Decrescente
1773,Nublado,Dupla,Reta;Retorno Regulamentado,Sim,Crescente
1774,Céu Claro,Simples,Reta;Aclive;Retorno Regulamentado,Sim,Decrescente
1775,Céu Claro,Simples,Rotatória;Aclive,Sim,Decrescente
1776,Sol,Simples,Aclive;Curva;Em Obras,Não,Decrescente
1777,Céu Claro,Dupla,Reta;Desvio Temporário;Aclive;Em Obras,Não,Crescente
1778,Nublado,Simples,Curva;Aclive;Ponte,Não,Decrescente
1779,Sol,Simples,Ponte;Curva,Sim,Crescente
1780,Céu Claro,Simples,Curva;Em Obras;Desvio Temporário,Não,Crescente
1781,Céu Claro,Simples,Aclive;Interseção de Vias;Retorno Regulamentado;Reta,Sim,Decrescente
1782,Céu Claro,Múltipla,Curva;Aclive,Não,Crescente
1783,Céu Claro,Dupla,Em Obras;Desvio Temporário;Reta,Sim,Crescente
1784,Nublado,Múltipla,Reta;Aclive,Não,Decrescente
1785,Céu Claro,Múltipla,Ponte;Reta,Não,Crescente
1786,Céu Claro,Simples,Reta;Desvio Temporário;Em Obras,Não,Crescente
1787,Céu Claro,Dupla,Declive;Reta;Viaduto,Não,Crescente
1788,Céu Claro,Dupla,Interseção de Vias;Em Obras,Não,Crescente
1789,Garoa/Chuvisco,Simples,Aclive;Curva,Sim,Crescente
1790,Sol,Simples,Rotatória;Reta;Interseção de Vias;Aclive,Não,Decrescente
1791,Nublado,Simples,Reta,Sim,Não Informado
1792,Nublado,Dupla,Ponte;Reta,Sim,Crescente
1793,Céu Claro,Múltipla,Curva;Aclive;Viaduto,Sim,Crescente
1794,Céu Claro,Dupla,Curva;Em Obras;Declive,Não,Crescente
1795,Chuva,Múltipla,Curva,Sim,Decrescente
1796,Chuva,Simples,Em Obras;Curva,Sim,Crescente
1797,Nublado,Múltipla,Reta;Em Obras,Não,Crescente
1798,Céu Claro,Dupla,Ponte,Não,Crescente
1799,Chuva,Simples,Reta;Declive,Sim,Crescente
1800,Sol,Dupla,Curva;Declive,Sim,Crescente
1801,Nevoeiro/Neblina,Simples,Reta;Interseção de Vias,Não,Crescente
1802,Céu Claro,Simples,Reta;Ponte;Declive,Não,Decrescente
1803,Garoa/Chuvisco,Dupla,Interseção de Vias;Aclive;Reta,Sim,Crescente
1804,Nublado,Dupla,Interseção de Vias,Sim,Decrescente
1805,Nublado,Simples,Curva;Interseção de Vias,Sim,Decrescente
1806,Nublado,Múltipla,Viaduto,Não,Crescente
1807,Vento,Múltipla,Aclive;Reta,Sim,Crescente
1808,Céu Claro,Simples,Reta;Aclive;Em Obras,Não,Crescente
1809,Céu Claro,Simples,Declive;Reta;Interseção de Vias,Não,Crescente
1810,Ignorado,Dupla,Reta;Interseção de Vias,Não,Decrescente
1811,Nublado,Simples,Rotatória;Interseção de Vias,Não,Crescente
1812,Chuva,Simples,Ponte;Reta,Não,Decrescente
1813,Chuva,Simples,Interseção de Vias;Curva;Declive,Sim,Decrescente
1814,Céu Claro,Dupla,Aclive;Reta;Interseção de Vias,Sim,Decrescente
1815,Nublado,Dupla,Reta;Rotatória,Sim,Decrescente
1816,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias,Não,Decrescente
1817,Nublado,Múltipla,Retorno Regulamentado,Sim,Decrescente
1818,Céu Claro,Simples,Viaduto,Sim,Crescente
1819,Sol,Múltipla,Curva,Não,Decrescente
1820,Céu Claro,Dupla,Aclive;Reta;Viaduto,Não,Crescente
1821,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias;Rotatória,Não,Crescente
1822,Céu Claro,Múltipla,Interseção de Vias;Viaduto;Rotatória;Curva,Sim,Crescente
1823,Nublado,Simples,Ponte,Não,Decrescente
1824,Céu Claro,Dupla,Reta;Em Obras;Ponte,Sim,Decrescente
1825,Céu Claro,Dupla,Rotatória;Reta,Não,Decrescente
1826,Ignorado,Simples,Interseção de Vias,Sim,Decrescente
1827,Chuva,Múltipla,Aclive;Reta,Não,Decrescente
1828,Nublado,Dupla,Aclive;Curva;Interseção de Vias;Rotatória,Sim,Decrescente
1829,Céu Claro,Dupla,Ponte;Declive;Reta,Não,Crescente
1830,Nublado,Simples,Interseção de Vias;Reta;Aclive,Sim,Decrescente
1831,Céu Claro,Simples,Curva;Retorno Regulamentado,Não,Decrescente
1832,Céu Claro,Múltipla,Aclive;Viaduto;Reta,Não,Decrescente
1833,Céu Claro,Simples,Interseção de Vias;Declive;Reta,Sim,Crescente
1834,Ignorado,Simples,Interseção de Vias,Não,Crescente
1835,Nublado,Múltipla,Interseção de Vias;Curva,Sim,Decrescente
1836,Nublado,Dupla,Interseção de Vias;Viaduto,Sim,Decrescente
1837,Nublado,Simples,Interseção de Vias;Declive;Curva,Não,Crescente
1838,Sol,Simples,Interseção de Vias;Reta,Sim,Decrescente
1839,Sol,Múltipla,Declive;Reta,Sim,Decrescente
1840,Céu Claro,Múltipla,Interseção de Vias;Curva,Sim,Decrescente
1841,Céu Claro,Múltipla,Em Obras;Viaduto,Sim,Decrescente
1842,Chuva,Dupla,Aclive;Curva,Sim,Decrescente
1843,Nevoeiro/Neblina,Dupla,Aclive;Reta,Não,Decrescente
1844,Céu Claro,Dupla,Ponte;Reta,Sim,Decrescente
1845,Céu Claro,Dupla,Aclive;Interseção de Vias,Sim,Decrescente
1846,Céu Claro,Simples,Aclive;Interseção de Vias;Em Obras;Curva,Não,Crescente
1847,Sol,Múltipla,Interseção de Vias,Não,Decrescente
1848,Sol,Dupla,Aclive;Retorno Regulamentado;Curva,Sim,Decrescente
1849,Céu Claro,Simples,Interseção de Vias;Curva;Retorno Regulamentado,Sim,Crescente
1850,Céu Claro,Simples,Interseção de Vias;Declive,Sim,Crescente
1851,Sol,Dupla,Interseção de Vias;Viaduto,Sim,Decrescente
1852,Ignorado,Múltipla,Curva,Sim,Crescente
1853,Chuva,Dupla,Curva;Viaduto,Sim,Decrescente
1854,Nublado,Dupla,Interseção de Vias;Reta,Não,Crescente
1855,Sol,Múltipla,Viaduto;Interseção de Vias;Rotatória,Sim,Crescente
1856,Sol,Múltipla,Interseção de Vias;Reta,Sim,Crescente
1857,Céu Claro,Múltipla,Viaduto,Não,Crescente
1858,Céu Claro,Dupla,Declive;Retorno Regulamentado;Curva,Não,Crescente
1859,Nublado,Dupla,Curva;Viaduto,Sim,Crescente
1860,Céu Claro,Dupla,Interseção de Vias;Reta;Rotatória,Sim,Crescente
1861,Nublado,Simples,Reta;Viaduto,Não,Decrescente
1862,Sol,Dupla,Declive;Reta,Não,Decrescente
1863,Nublado,Múltipla,Desvio Temporário;Reta;Em Obras,Sim,Crescente
1864,Céu Claro,Simples,Reta;Viaduto,Sim,Decrescente
1865,Nublado,Dupla,Declive;Curva;Interseção de Vias,Sim,Decrescente
1866,Nublado,Simples,Viaduto;Rotatória;Retorno Regulamentado,Não,Decrescente
1867,Nublado,Simples,Reta;Retorno Regulamentado,Sim,Crescente
1868,Céu Claro,Simples,Declive;Interseção de Vias;Reta,Não,Decrescente
1869,Chuva,Múltipla,Declive,Não,Crescente
1870,Céu Claro,Múltipla,Ponte,Sim,Decrescente
1871,Céu Claro,Simples,Interseção de Vias,Não,Não Informado
1872,Céu Claro,Múltipla,Viaduto;Reta,Sim,Decrescente
1873,Nublado,Múltipla,Aclive;Em Obras;Reta,Sim,Decrescente
1874,Nublado,Simples,Viaduto;Reta,Não,Crescente
1875,Sol,Múltipla,Viaduto,Sim,Crescente
1876,Chuva,Simples,Rotatória,Sim,Crescente
1877,Nublado,Simples,Em Obras;Reta;Aclive,Não,Crescente
1878,Nublado,Dupla,Interseção de Vias;Viaduto,Sim,Crescente
